"id","student_id","course_id","quiz1","quiz2","midterm","assignments","project","final","total","grade","status","created_at","updated_at"
"68812","42","2","3","3","11","8","19","40","84","F","fail","2025-05-09 11:49:49","2025-05-09 11:49:49"
"68813","42","3","7","4","13","7","13","35","79","F","fail","2025-05-09 11:49:49","2025-05-09 11:49:49"
"68814","42","4","8","9","15","22","19","42","115","C","pass","2025-05-09 11:49:49","2025-05-09 11:49:49"
"68815","42","5","7","6","22","23","22","40","120","C+","pass","2025-05-09 11:49:49","2025-05-09 11:49:49"
"68816","42","6","10","2","19","6","10","45","92","D-","pass","2025-05-09 11:49:49","2025-05-09 11:49:49"
"68817","42","7","9",NULL,"24","7",NULL,NULL,"40",NULL,NULL,"2025-05-09 11:49:49","2025-05-09 12:39:53"
"68818","42","8","5",NULL,"22","14",NULL,NULL,"41",NULL,NULL,"2025-05-09 11:49:49","2025-05-09 12:39:54"
"68819","42","9","6",NULL,"14","18",NULL,NULL,"38",NULL,NULL,"2025-05-09 11:49:49","2025-05-09 12:39:56"
"68820","42","10","3",NULL,"2","9",NULL,NULL,"14",NULL,NULL,"2025-05-09 11:49:49","2025-05-09 12:39:58"
"68821","42","11","10",NULL,"30","6",NULL,NULL,"46",NULL,NULL,"2025-05-09 11:49:49","2025-05-09 12:39:58"
"68822","42","12","6",NULL,"28","6",NULL,NULL,"40",NULL,NULL,"2025-05-09 11:49:49","2025-05-09 12:40:01"
"68823","43","1","5","5","15","14","17","33","89","D-","pass","2025-05-09 11:49:49","2025-05-09 11:49:49"
"68824","43","2","3","4","17","3","23","37","87","D-","pass","2025-05-09 11:49:49","2025-05-09 11:49:49"
"68825","43","3","4","3","20","5","17","35","84","F","fail","2025-05-09 11:49:49","2025-05-09 11:49:49"
"68826","43","4","7","2","11","15","22","29","86","D-","pass","2025-05-09 11:49:49","2025-05-09 11:49:49"
"68827","43","5","5","4","15","0","19","51","94","D","pass","2025-05-09 11:49:49","2025-05-09 11:49:49"
"68828","43","6","2","7","19","9","26","32","95","D","pass","2025-05-09 11:49:49","2025-05-09 11:49:49"
"68829","43","7","7",NULL,"21","9",NULL,NULL,"37",NULL,NULL,"2025-05-09 11:49:49","2025-05-09 12:40:03"
"68830","43","8","4",NULL,"13","4",NULL,NULL,"21",NULL,NULL,"2025-05-09 11:49:49","2025-05-09 12:40:05"
"68831","43","9","6",NULL,"3","4",NULL,NULL,"13",NULL,NULL,"2025-05-09 11:49:49","2025-05-09 12:40:07"
"68832","43","10","8",NULL,"24","7",NULL,NULL,"39",NULL,NULL,"2025-05-09 11:49:49","2025-05-09 12:40:09"
"68833","43","11","7",NULL,"24","17",NULL,NULL,"48",NULL,NULL,"2025-05-09 11:49:49","2025-05-09 12:40:10"
"68834","43","12","6",NULL,"4","16",NULL,NULL,"26",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:12"
"68835","44","1","3","6","21","9","27","41","107","D+","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68836","44","2","3","6","19","5","21","34","88","D-","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68837","44","3","4","5","19","14","22","33","97","D","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68838","44","4","6","5","25","8","19","43","106","D+","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68839","44","5","2","5","21","9","19","51","107","D+","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68840","44","6","8","6","18","21","23","46","122","C+","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68841","44","7","10",NULL,"17","10",NULL,NULL,"37",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:15"
"68842","44","8","6",NULL,"13","12",NULL,NULL,"31",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:16"
"68843","44","9","7",NULL,"0","0",NULL,NULL,"7",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:18"
"68844","44","10","4",NULL,"18","6",NULL,NULL,"28",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:19"
"68845","44","11","5",NULL,"29","16",NULL,NULL,"50",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:20"
"68846","44","12","4",NULL,"8","17",NULL,NULL,"29",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:23"
"68847","45","1","5","4","22","7","13","40","91","D-","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68848","45","2","7","6","28","9","17","39","106","D+","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68849","45","3","5","6","19","3","19","38","90","D-","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68850","45","4","6","3","17","8","27","45","106","D+","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68851","45","5","5","4","16","5","16","45","91","D-","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68852","45","6","5","3","22","12","21","42","105","D+","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68853","45","7","4",NULL,"12","18",NULL,NULL,"34",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:25"
"68854","45","8","7",NULL,"10","13",NULL,NULL,"30",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:26"
"68855","45","9","9",NULL,"21","8",NULL,NULL,"38",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:28"
"68856","45","10","5",NULL,"24","17",NULL,NULL,"46",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:30"
"68857","45","11","7",NULL,"24","12",NULL,NULL,"43",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:31"
"68858","45","12","5",NULL,"18","5",NULL,NULL,"28",NULL,NULL,"2025-05-09 11:49:50","2025-05-09 12:40:33"
"68859","46","1","6","6","23","19","17","44","115","C","pass","2025-05-09 11:49:50","2025-05-09 11:49:50"
"68860","46","2","0","6","22","19","22","58","127","B-","pass","2025-05-09 11:49:51","2025-05-09 11:49:51"
"68861","46","3","4","5","20","15","30","32","106","D+","pass","2025-05-09 11:49:51","2025-05-09 11:49:51"
"68862","46","4","2","1","18","18","22","40","101","D","pass","2025-05-09 11:49:51","2025-05-09 11:49:51"
"68863","46","5","4","7","24","3","22","36","96","D","pass","2025-05-09 11:49:51","2025-05-09 11:49:51"
"68864","46","6","7","7","25","7","25","38","109","C-","pass","2025-05-09 11:49:51","2025-05-09 11:49:51"
"68865","46","7","9",NULL,"15","12",NULL,NULL,"36",NULL,NULL,"2025-05-09 11:49:51","2025-05-09 12:40:35"
"68866","46","8","5",NULL,"16","0",NULL,NULL,"21",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:40:37"
"68867","46","9","9",NULL,"21","7",NULL,NULL,"37",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:40:40"
"68868","46","10","8",NULL,"11","9",NULL,NULL,"28",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:40:42"
"68869","46","11","5",NULL,"23","11",NULL,NULL,"39",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:40:44"
"68870","46","12","10",NULL,"23","3",NULL,NULL,"36",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:40:47"
"68871","47","1","4","8","22","15","8","22","79","F","fail","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68872","47","2","2","7","18","10","23","40","100","D","pass","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68873","47","3","5","9","26","9","23","53","125","B-","pass","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68874","47","4","6","5","26","12","28","41","118","C","pass","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68875","47","5","4","4","15","7","21","41","92","D-","pass","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68876","47","6","8","5","17","4","14","41","89","D-","pass","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68877","47","7","7",NULL,"26","1",NULL,NULL,"34",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:40:50"
"68878","47","8","9",NULL,"1","12",NULL,NULL,"22",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:40:52"
"68879","47","9","6",NULL,"12","11",NULL,NULL,"29",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:40:54"
"68880","47","10","8",NULL,"10","9",NULL,NULL,"27",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:40:56"
"68881","47","11","3",NULL,"5","6",NULL,NULL,"14",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:40:56"
"68882","47","12","3",NULL,"30","7",NULL,NULL,"40",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:40:58"
"68883","48","1","6","7","15","25","13","40","106","D+","pass","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68884","48","2","3","5","4","15","10","35","72","F","fail","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68885","48","3","7","1","19","3","18","38","86","D-","pass","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68886","48","4","5","4","19","15","19","38","100","D","pass","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68887","48","5","4","8","27","13","20","32","104","D+","pass","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68888","48","6","6","7","14","9","15","36","87","D-","pass","2025-05-09 11:49:52","2025-05-09 11:49:52"
"68889","48","7","10",NULL,"16","8",NULL,NULL,"34",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:41:00"
"68890","48","8","4",NULL,"7","3",NULL,NULL,"14",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:41:03"
"68891","48","9","6",NULL,"25","15",NULL,NULL,"46",NULL,NULL,"2025-05-09 11:49:52","2025-05-09 12:41:05"
"68892","48","10","5",NULL,"5","10",NULL,NULL,"20",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:08"
"68893","48","11","8",NULL,"6","12",NULL,NULL,"26",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:10"
"68894","48","12","3",NULL,"12","6",NULL,NULL,"21",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:11"
"68895","49","1","7","8","17","7","10","40","89","D-","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68896","49","2","4","5","22","22","21","41","115","C","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68897","49","3","1","4","16","8","24","41","94","D","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68898","49","4","6","5","18","8","17","55","109","C-","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68899","49","5","4","3","10","19","21","37","94","D","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68900","49","6","4","3","17","19","11","38","92","D-","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68901","49","7","5",NULL,"23","6",NULL,NULL,"34",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:13"
"68902","49","8","3",NULL,"12","10",NULL,NULL,"25",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:15"
"68903","49","9","10",NULL,"4","10",NULL,NULL,"24",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:17"
"68904","49","10","6",NULL,"11","2",NULL,NULL,"19",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:20"
"68905","49","11","9",NULL,"6","8",NULL,NULL,"23",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:21"
"68906","49","12","9",NULL,"2","0",NULL,NULL,"11",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:23"
"68907","50","1","9","8","22","0","23","49","111","C","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68908","50","2","6","6","22","10","25","37","106","D+","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68909","50","3","4","6","14","13","22","46","105","D+","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68910","50","4","1","10","19","15","17","35","97","D","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68911","50","5","9","6","16","14","16","50","111","C","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68912","50","6","7","2","22","17","29","37","114","C","pass","2025-05-09 11:49:53","2025-05-09 11:49:53"
"68913","50","7","5",NULL,"27","3",NULL,NULL,"35",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:27"
"68914","50","8","10",NULL,"20","1",NULL,NULL,"31",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:28"
"68915","50","9","7",NULL,"29","5",NULL,NULL,"41",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:30"
"68916","50","10","6",NULL,"10","19",NULL,NULL,"35",NULL,NULL,"2025-05-09 11:49:53","2025-05-09 12:41:32"
"68917","50","11","9",NULL,"5","5",NULL,NULL,"19",NULL,NULL,"2025-05-09 11:49:54","2025-05-09 12:41:34"
"68918","50","12","4",NULL,"15","8",NULL,NULL,"27",NULL,NULL,"2025-05-09 11:49:54","2025-05-09 12:41:37"
"68919","51","1","9","5","23","15","20","55","127","B-","pass","2025-05-09 11:49:54","2025-05-09 11:49:54"
"68920","51","2","5","5","20","4","16","60","110","C-","pass","2025-05-09 11:49:54","2025-05-09 11:49:54"
"68921","51","3","5","4","26","16","12","28","91","D-","pass","2025-05-09 11:49:54","2025-05-09 11:49:54"
"68922","51","4","10","2","12","5","30","42","101","D","pass","2025-05-09 11:49:54","2025-05-09 11:49:54"
"68923","51","5","6","4","21","4","19","34","88","D-","pass","2025-05-09 11:49:54","2025-05-09 11:49:54"
"68924","51","6","7","7","22","15","26","39","116","C","pass","2025-05-09 11:49:54","2025-05-09 11:49:54"
"68925","51","7","9",NULL,"15","15",NULL,NULL,"39",NULL,NULL,"2025-05-09 11:49:54","2025-05-09 12:41:39"
"68926","51","8","3",NULL,"13","5",NULL,NULL,"21",NULL,NULL,"2025-05-09 11:49:54","2025-05-09 12:41:41"
"68927","51","9","4",NULL,"17","10",NULL,NULL,"31",NULL,NULL,"2025-05-09 11:49:54","2025-05-09 12:41:43"
"68928","51","10","10",NULL,"25","9",NULL,NULL,"44",NULL,NULL,"2025-05-09 11:49:54","2025-05-09 12:41:45"
"68929","51","11","10",NULL,"13","0",NULL,NULL,"23",NULL,NULL,"2025-05-09 11:49:54","2025-05-09 12:41:47"
"68930","51","12","6",NULL,"23","1",NULL,NULL,"30",NULL,NULL,"2025-05-09 11:49:54","2025-05-09 12:41:49"
"68931","52","1","3","6","22","19","17","49","116","C","pass","2025-05-09 11:49:54","2025-05-09 11:49:54"
"68932","52","2","4","2","12","4","9","49","80","F","fail","2025-05-09 11:49:54","2025-05-09 11:49:54"
"68933","52","3","3","4","11","0","21","45","84","F","fail","2025-05-09 11:49:54","2025-05-09 11:49:54"
"68934","52","4","5","4","18","17","16","28","88","D-","pass","2025-05-09 11:49:54","2025-05-09 11:49:54"
"68935","52","5","7","4","10","14","18","44","97","D","pass","2025-05-09 11:49:54","2025-05-09 11:49:54"
"68936","52","6","7","4","11","1","11","40","74","F","fail","2025-05-09 11:49:55","2025-05-09 11:49:55"
"68937","52","7","9",NULL,"12","12",NULL,NULL,"33",NULL,NULL,"2025-05-09 11:49:55","2025-05-09 12:41:50"
"68938","52","8","9",NULL,"20","1",NULL,NULL,"30",NULL,NULL,"2025-05-09 11:49:55","2025-05-09 12:41:51"
"68939","52","9","4",NULL,"15","5",NULL,NULL,"24",NULL,NULL,"2025-05-09 11:49:55","2025-05-09 12:41:53"
"68940","52","10","3",NULL,"7","10",NULL,NULL,"20",NULL,NULL,"2025-05-09 11:49:55","2025-05-09 12:41:55"
"68941","52","11","3",NULL,"4","15",NULL,NULL,"22",NULL,NULL,"2025-05-09 11:49:55","2025-05-09 12:41:57"
"68942","52","12","4",NULL,"10","2",NULL,NULL,"16",NULL,NULL,"2025-05-09 11:49:55","2025-05-09 12:41:59"
"68943","53","1","5","7","10","0","24","20","66","F","fail","2025-05-09 11:49:55","2025-05-09 11:49:55"
"68944","53","2","0","6","22","4","18","36","86","D-","pass","2025-05-09 11:49:55","2025-05-09 11:49:55"
"68945","53","3","1","5","21","8","20","25","80","F","fail","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68946","53","4","2","6","25","17","18","49","117","C","pass","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68947","53","5","7","5","20","21","20","39","112","C","pass","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68948","53","6","5","2","24","14","25","36","106","D+","pass","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68949","53","7","10",NULL,"1","9",NULL,NULL,"20",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:01"
"68950","53","8","9",NULL,"23","2",NULL,NULL,"34",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:04"
"68951","53","9","3",NULL,"21","4",NULL,NULL,"28",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:06"
"68952","53","10","9",NULL,"7","10",NULL,NULL,"26",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:08"
"68953","53","11","4",NULL,"19","1",NULL,NULL,"24",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:10"
"68954","53","12","7",NULL,"24","3",NULL,NULL,"34",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:12"
"68955","54","1","4","8","15","4","16","40","87","D-","pass","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68956","54","2","7","2","24","10","13","45","101","D","pass","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68957","54","3","9","3","13","6","18","37","86","D-","pass","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68958","54","4","5","5","26","13","16","41","106","D+","pass","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68959","54","5","3","2","14","19","25","41","104","D+","pass","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68960","54","6","5","6","19","15","25","43","113","C","pass","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68961","54","7","8",NULL,"8","10",NULL,NULL,"26",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:15"
"68962","54","8","9",NULL,"8","10",NULL,NULL,"27",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:17"
"68963","54","9","10",NULL,"24","10",NULL,NULL,"44",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:19"
"68964","54","10","4",NULL,"29","9",NULL,NULL,"42",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:20"
"68965","54","11","4",NULL,"14","2",NULL,NULL,"20",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:22"
"68966","54","12","10",NULL,"3","6",NULL,NULL,"19",NULL,NULL,"2025-05-09 11:49:56","2025-05-09 12:42:24"
"68967","55","1","6","5","17","16","21","35","100","D","pass","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68968","55","2","5","6","19","3","13","54","100","D","pass","2025-05-09 11:49:56","2025-05-09 11:49:56"
"68969","55","3","7","3","14","17","22","28","91","D-","pass","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68970","55","4","9","2","21","13","15","42","102","D+","pass","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68971","55","5","8","8","21","5","26","37","105","D+","pass","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68972","55","6","5","8","22","1","23","34","93","D-","pass","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68973","55","7","3",NULL,"29","6",NULL,NULL,"38",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:26"
"68974","55","8","8",NULL,"12","12",NULL,NULL,"32",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:29"
"68975","55","9","9",NULL,"17","8",NULL,NULL,"34",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:29"
"68976","55","10","10",NULL,"28","11",NULL,NULL,"49",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:31"
"68977","55","11","5",NULL,"10","13",NULL,NULL,"28",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:34"
"68978","55","12","3",NULL,"20","1",NULL,NULL,"24",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:36"
"68979","56","1","5","6","13","14","13","26","77","F","fail","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68980","56","2","4","4","18","16","19","32","93","D-","pass","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68981","56","3","5","5","21","3","20","37","91","D-","pass","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68982","56","4","8","4","20","11","20","44","107","D+","pass","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68983","56","5","1","3","21","0","13","27","65","F","fail","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68984","56","6","3","6","20","4","12","35","80","F","fail","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68985","56","7","3",NULL,"5","5",NULL,NULL,"13",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:39"
"68986","56","8","7",NULL,"27","6",NULL,NULL,"40",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:41"
"68987","56","9","3",NULL,"4","1",NULL,NULL,"8",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:43"
"68988","56","10","7",NULL,"8","11",NULL,NULL,"26",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:45"
"68989","56","11","4",NULL,"12","17",NULL,NULL,"33",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:48"
"68990","56","12","9",NULL,"28","11",NULL,NULL,"48",NULL,NULL,"2025-05-09 11:49:57","2025-05-09 12:42:48"
"68991","57","1","4","2","16","17","22","52","113","C","pass","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68992","57","2","9","5","20","14","26","46","120","C+","pass","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68993","57","3","5","5","26","1","16","35","88","D-","pass","2025-05-09 11:49:57","2025-05-09 11:49:57"
"68994","57","4","9","5","23","14","22","43","116","C","pass","2025-05-09 11:49:58","2025-05-09 11:49:58"
"68995","57","5","4","7","13","6","15","43","88","D-","pass","2025-05-09 11:49:58","2025-05-09 11:49:58"
"68996","57","6","6","2","19","13","19","30","89","D-","pass","2025-05-09 11:49:58","2025-05-09 11:49:58"
"68997","57","7","7",NULL,"28","2",NULL,NULL,"37",NULL,NULL,"2025-05-09 11:49:58","2025-05-09 12:42:50"
"68998","57","8","9",NULL,"25","14",NULL,NULL,"48",NULL,NULL,"2025-05-09 11:49:58","2025-05-09 12:42:53"
"68999","57","9","3",NULL,"16","6",NULL,NULL,"25",NULL,NULL,"2025-05-09 11:49:58","2025-05-09 12:42:55"
"69000","57","10","3",NULL,"30","7",NULL,NULL,"40",NULL,NULL,"2025-05-09 11:49:58","2025-05-09 12:42:57"
"69001","57","11","7",NULL,"17","11",NULL,NULL,"35",NULL,NULL,"2025-05-09 11:49:58","2025-05-09 12:42:58"
"69002","57","12","6",NULL,"13","15",NULL,NULL,"34",NULL,NULL,"2025-05-09 11:49:58","2025-05-09 12:43:00"
